车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5815,普快,乌鲁木齐南,21:21,精河南,第2日02:32,02:36,伊宁,07:00
5816,普快,伊宁,21:38,精河南,第2日01:04,01:08,乌鲁木齐南,08:47
K6701,快速,乌鲁木齐南,23:55,精河南,第2日05:28,05:38,伊宁,09:20
K6702,快速,伊宁,20:29,精河南,第2日00:01,00:13,乌鲁木齐南,07:00
K6724,快速,和田,13:50,精河南,第3日01:51,02:18,伊宁,09:13
K9765,快速,乌鲁木齐,19:02,精河南,第2日00:44,00:52,霍尔果斯,07:42
K9766,快速,霍尔果斯,21:30,精河南,第2日04:12,04:29,乌鲁木齐,10:52
K9789,快速,乌鲁木齐,20:07,精河南,第2日00:57,01:12,霍尔果斯,07:43
K9790,快速,霍尔果斯,20:00,精河南,第2日01:07,01:10,乌鲁木齐,06:30
K9794,快速,伊宁,21:00,精河南,当天23:39,23:49,乌鲁木齐,06:05
