车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1561/K1564,快速,济南,21:31,江华,第3日03:41,03:46,南宁,13:46
K1562/K1563,快速,南宁,22:10,江华,第2日07:25,07:33,济南,15:00
K1803,快速,武昌,09:38,江华,当天22:47,22:52,湛江,07:20
T287/T290,空调特快,南宁,12:10,江华,当天20:14,20:19,北京西,18:05
T288/T289,空调特快,北京西,22:08,江华,第2日20:39,20:45,南宁,05:10
T3289,空调特快,北京西,01:30,江华,第2日01:50,02:00,南宁,11:10
T80/T81,空调特快,上海南,16:06,江华,第2日09:57,10:02,南宁,18:35
