车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2635,普快,呼和浩特,16:03,乌拉特前旗,当天19:31,19:33,兰州西,09:32
2636,普快,兰州西,10:48,乌拉特前旗,第2日02:37,02:42,呼和浩特,06:03
2702,普快,银川,06:45,乌拉特前旗,当天12:10,12:13,呼和浩特,15:29
6851,普慢,包头东,08:45,乌拉特前旗,当天10:47,10:49,乌海西,15:37
6852,普慢,乌海西,09:10,乌拉特前旗,当天14:02,14:04,包头东,16:25
K1596,快速,乌海西,16:47,乌拉特前旗,当天20:07,20:09,昌平北,11:50
K7901,快速,包头,11:23,乌拉特前旗,当天12:29,12:31,乌海西,15:54
K7902,快速,乌海西,16:04,乌拉特前旗,当天19:45,19:55,包头,21:29
K7909,快速,呼和浩特,07:56,乌拉特前旗,当天11:32,11:35,临河,12:56
K7910,快速,临河,14:37,乌拉特前旗,当天15:50,15:52,呼和浩特,19:09
K7911,快速,呼和浩特,18:49,乌拉特前旗,当天22:02,22:04,额济纳,10:46
K7912,快速,额济纳,19:00,乌拉特前旗,第2日07:41,07:43,呼和浩特,10:56
K7925,快速,呼和浩特,13:40,乌拉特前旗,当天16:56,16:56,乌拉特前旗,16:56
K7926,快速,乌拉特前旗,20:20,乌拉特前旗,当天20:20,20:20,呼和浩特,23:37
T6307,空调特快,呼和浩特,11:49,乌拉特前旗,当天14:30,14:32,乌海西,17:37
T6308,空调特快,乌海西,11:33,乌拉特前旗,当天14:33,14:35,呼和浩特,17:22
