车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
3010,普快,利川,22:20,利川,当天22:20,22:20,北京西,00:36
D2201,动车组,郑州,08:04,利川,当天15:30,15:34,成都东,19:40
D2206/D2207,动车组,上海虹桥,06:38,利川,当天17:17,17:19,成都,22:01
D2212/D2213,动车组,上海虹桥,07:30,利川,当天18:16,18:18,重庆北,20:07
D2215/D2218,动车组,重庆北,08:39,利川,当天10:32,10:34,上海虹桥,21:20
D2216/D2217,动车组,上海虹桥,08:39,利川,当天19:17,19:19,重庆北,21:16
D2221/D2224,动车组,成都东,07:36,利川,当天11:55,11:57,杭州东,22:14
D2222/D2223,动车组,杭州东,07:34,利川,当天17:56,17:58,成都东,22:10
D2241/D2244,动车组,成都东,06:44,利川,当天11:08,11:10,福州,23:08
D2245/D2248,动车组,重庆北,08:50,利川,当天10:43,10:45,杭州东,20:45
D2246/D2247,动车组,杭州东,09:35,利川,当天19:48,19:58,重庆北,21:59
D2251,动车组,汉口,07:51,利川,当天12:39,12:41,重庆北,14:44
D2252,动车组,重庆北,15:26,利川,当天17:25,17:27,汉口,21:56
D2254/D2255,动车组,宜兴,07:20,利川,当天16:31,16:34,成都东,20:54
D2259,动车组,汉口,10:43,利川,当天15:19,15:21,成都东,19:32
D2262/D2263,动车组,杭州东,08:41,利川,当天18:57,18:59,成都东,23:30
D2265,动车组,汉口,14:10,利川,当天19:07,19:09,重庆北,21:00
D2268/D2269,动车组,南通,08:48,利川,当天19:25,19:27,重庆北,21:25
D2271,动车组,南京南,11:39,利川,当天20:21,20:24,重庆北,22:19
D2272,动车组,重庆北,08:29,利川,当天10:22,10:24,南京南,19:06
D2276/D2277,动车组,武汉,08:11,利川,当天13:13,13:17,重庆北,15:21
D2373,动车组,南京南,06:58,利川,当天14:48,14:50,成都东,19:17
D351/D354,动车组,成都东,08:12,利川,当天12:17,12:19,上海虹桥,22:56
D352/D353,动车组,上海虹桥,06:04,利川,当天16:03,16:07,成都东,20:27
D4244,动车组,成都东,06:50,利川,当天11:08,11:10,武汉,16:29
D5702/D5703,动车组,武昌,10:22,利川,当天15:07,15:07,利川,15:07
D5721/D5724,动车组,利川,15:40,利川,当天15:40,15:40,武昌,21:00
D5912/D5913,动车组,黄冈东,08:00,利川,当天14:00,14:00,利川,14:00
D5995/D5998,动车组,利川,13:52,利川,当天13:52,13:52,武汉,19:12
D5996/D5997,动车组,武汉,08:22,利川,当天13:29,13:29,利川,13:29
D635/D638,动车组,成都东,07:12,利川,当天11:42,11:48,上海虹桥,22:38
D636/D637,动车组,上海虹桥,06:12,利川,当天17:01,17:03,成都东,22:03
D656/D657,动车组,宁波,06:30,利川,当天18:47,18:49,重庆北,20:40
G1315/G1318,高速动车,成都东,07:54,利川,当天12:05,12:07,广州南,21:43
G1316/G1317,高速动车,广州南,06:53,利川,当天16:17,16:19,成都东,20:48
G307,高速动车,北京西,08:23,利川,当天18:29,18:31,成都东,22:36
G308,高速动车,成都东,07:18,利川,当天11:33,11:35,北京西,21:42
K1095/K1098,快速,达州,14:56,利川,当天19:02,19:04,广州,14:04
K1256/K1257,快速,温州,20:00,利川,第2日21:11,21:16,成都东,07:46
K355/K358,快速,重庆北,23:20,利川,第2日06:15,06:18,广州,05:12
K356/K357,快速,广州,09:22,利川,第2日08:15,08:19,重庆北,15:30
K4598,快速,利川,07:20,利川,当天07:20,07:20,广州东,07:45
K4726,快速,广州,12:30,利川,第2日11:23,11:27,重庆,22:21
K501/K504,快速,成都东,12:01,利川,当天19:18,19:21,长沙,06:22
K529/K532,快速,杭州,10:50,利川,第2日10:48,11:08,成都东,21:18
K697,快速,汉口,23:16,利川,第2日11:39,11:41,成都,23:26
