车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D35/D38,动车组,大连北,10:28,普湾,当天10:46,10:47,北京,16:52
D40/D41,动车组,北京,09:50,普湾,当天15:45,15:47,大连北,16:05
D43/D46,动车组,大连北,14:38,普湾,当天14:57,14:59,北京,21:14
D8073,动车组,大连,11:26,普湾,当天12:02,12:04,抚顺北,15:43
D8074,动车组,抚顺北,06:59,普湾,当天10:28,10:30,大连,11:07
G4751/G4754,高速动车,大连北,21:28,普湾,当天21:46,21:48,北京南,02:57
G706,高速动车,哈尔滨西,07:29,普湾,当天11:33,11:35,大连北,11:53
G717,高速动车,大连北,12:39,普湾,当天12:57,12:59,哈尔滨西,17:12
G721,高速动车,大连北,15:28,普湾,当天15:46,15:47,哈尔滨西,20:10
G726,高速动车,哈尔滨西,17:05,普湾,当天21:05,21:07,大连北,21:25
G731,高速动车,大连北,19:12,普湾,当天19:30,19:32,哈尔滨西,23:31
G8002,高速动车,长春,06:19,普湾,当天09:35,09:37,大连北,09:55
G8007,高速动车,大连,09:16,普湾,当天09:48,09:50,吉林,13:30
G8009,高速动车,大连北,10:17,普湾,当天10:36,10:38,吉林,14:27
G8016,高速动车,吉林,14:09,普湾,当天18:03,18:04,大连北,18:22
G8023,高速动车,大连北,18:40,普湾,当天18:58,19:00,长春,22:23
G8043,高速动车,大连北,06:55,普湾,当天07:13,07:15,沈阳北,09:00
G8044,高速动车,沈阳北,07:08,普湾,当天09:00,09:02,大连,09:32
G8050,高速动车,沈阳北,11:22,普湾,当天13:20,13:22,大连,13:53
G8128,高速动车,珲春,06:40,普湾,当天13:00,13:01,大连,13:33
G9117,高速动车,大连,18:12,普湾,当天18:44,18:46,沈阳,20:34
G9118,高速动车,沈阳,15:15,普湾,当天16:49,16:51,大连,17:22
G9122/G9123,高速动车,大连北,07:51,普湾,当天08:09,08:11,沈阳北,10:26
