车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1256/K1257,快速,温州,20:00,天门,第2日12:53,13:05,成都东,07:46
K355/K358,快速,重庆北,23:20,天门,第2日13:49,13:51,广州,05:12
K8105,快速,汉口,12:25,天门,当天15:00,15:03,荆门,18:15
K8106,快速,荆门,19:15,天门,当天21:11,21:25,汉口,22:55
K8112,快速,荆门,16:55,天门,当天18:45,18:50,汉口,20:30
K8114/K8115,快速,武昌,15:05,天门,当天16:53,16:56,荆门,19:10
K8116,快速,荆门,08:52,天门,当天10:53,10:57,武昌,12:38
K8135,快速,汉口,12:30,天门,当天13:58,14:05,荆门,16:40
K8136,快速,荆门,08:00,天门,当天09:50,09:56,汉口,11:30
T6702,空调特快,荆门,16:40,天门,当天18:45,18:50,汉口,20:25
T6706,空调特快,荆门,14:00,天门,当天16:05,16:09,武昌,18:20
