车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
K1211,快速,郑州,13:55,长葛,当天14:39,14:42,周口,16:52
K1212,快速,周口,18:18,长葛,当天20:37,20:40,新乡,22:59
K1387/K909,快速,郑州,13:21,长葛,当天14:05,14:08,重庆北,09:55
K280,快速,十堰,11:20,长葛,当天21:52,22:03,北京西,08:51
K337,快速,郑州,19:52,长葛,当天20:53,21:08,昆明,05:58
K4060,快速,周口,18:18,长葛,当天20:37,20:40,新乡,22:57
K4211,快速,郑州,14:58,长葛,当天15:59,16:03,广州东,15:44
K4212,快速,广州东,16:30,长葛,第2日17:18,17:22,郑州,18:10
K4317,快速,北京,02:23,长葛,当天12:37,12:41,汉口,20:05
K4318,快速,汉口,08:00,长葛,当天14:22,14:34,北京,01:18
K434,快速,玉溪,20:40,长葛,第3日12:31,12:35,北京西,22:03
K4425,快速,新乡,18:57,长葛,当天21:39,21:44,广州,21:56
K458,快速,海口,13:08,长葛,第2日22:24,22:29,郑州,23:13
K4635/K4638,快速,信阳,14:50,长葛,当天17:49,17:54,郑州,19:34
K4636/K4637,快速,郑州,10:06,长葛,当天10:50,10:54,信阳,13:48
K4641/K4644,快速,洛阳,12:08,长葛,当天15:33,15:47,信阳,19:02
K4642/K4643,快速,信阳,20:20,长葛,当天23:32,23:36,洛阳,02:22
K472,快速,昆明,22:25,长葛,第3日12:31,12:35,北京西,22:03
K910,快速,重庆北,10:54,长葛,第2日06:54,06:56,郑州,07:45
K965/K968,快速,张家界,13:40,长葛,第2日06:08,06:12,北京,17:28
Z4010,直达特快,汉口,09:00,长葛,当天15:17,15:21,北京,01:05
