车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
6853,普慢,包头东,16:29,昆都仑召,当天17:49,17:51,白云鄂博,21:08
6854,普慢,白云鄂博,07:07,昆都仑召,当天10:24,10:28,包头东,11:41
K7903,快速,包头东,08:11,昆都仑召,当天09:08,09:10,白云鄂博,11:16
K7904,快速,白云鄂博,12:09,昆都仑召,当天14:23,14:25,包头东,15:18
K7907,快速,包头东,12:00,昆都仑召,当天12:54,12:56,白云鄂博,15:02
K7908,快速,白云鄂博,16:00,昆都仑召,当天18:12,18:14,包头东,19:09
K7931,快速,包头东,07:33,昆都仑召,当天09:29,09:32,包头东,10:21
K7933,快速,包头东,11:00,昆都仑召,当天12:07,12:10,包头东,12:50
K7935,快速,包头东,13:15,昆都仑召,当天14:19,14:27,包头东,15:05
K7937,快速,包头东,15:35,昆都仑召,当天16:27,16:31,包头东,18:23
