车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
D4634,动车组,南昌西,07:07,余杭,当天10:31,10:33,上海虹桥,11:41
D9555,动车组,上海虹桥,11:24,余杭,当天12:13,12:15,温州南,15:30
G1322,高速动车,贵阳北,09:07,余杭,当天17:26,17:28,上海虹桥,18:22
G1323,高速动车,上海虹桥,08:25,余杭,当天09:12,09:14,贵阳北,17:38
G1328,高速动车,贵阳北,11:54,余杭,当天20:47,20:52,上海虹桥,21:42
G1347,高速动车,上海虹桥,09:51,余杭,当天10:38,10:40,长沙南,15:17
G1354,高速动车,长沙南,11:40,余杭,当天16:13,16:15,上海虹桥,17:03
G1391,高速动车,常州北,15:29,余杭,当天17:14,17:16,南昌西,20:26
G1517/G1520,高速动车,黄山北,08:11,余杭,当天11:28,11:33,上海虹桥,12:22
G1582/G1583,高速动车,常州北,15:29,余杭,当天17:14,17:16,九江,21:30
G1634,高速动车,福州,09:01,余杭,当天12:55,12:57,上海虹桥,13:37
G1639,高速动车,上海虹桥,17:22,余杭,当天18:17,18:19,福州,22:08
G1657,高速动车,上海虹桥,10:18,余杭,当天11:06,11:08,厦门北,16:46
G2365,高速动车,上海虹桥,07:12,余杭,当天08:06,08:08,邵阳,14:52
G4772,高速动车,萍乡北,15:56,余杭,当天20:47,20:52,上海虹桥,21:42
G4798,高速动车,南昌西,13:19,余杭,当天16:13,16:15,上海虹桥,17:03
G7301,高速动车,上海虹桥,06:35,余杭,当天07:22,07:24,杭州,07:40
G7326,高速动车,温州南,13:03,余杭,当天15:34,15:36,上海虹桥,16:25
G7331,高速动车,上海虹桥,06:13,余杭,当天07:00,07:02,温州南,09:41
G7332,高速动车,苍南,07:51,余杭,当天11:00,11:02,上海虹桥,11:51
G7338,高速动车,温州南,17:57,余杭,当天20:35,20:40,上海虹桥,21:28
G7348,高速动车,丽水,11:19,余杭,当天13:22,13:24,上海虹桥,14:04
G7357,高速动车,上海,08:05,余杭,当天09:26,09:28,杭州,09:46
G7359,高速动车,上海,17:54,余杭,当天19:11,19:13,杭州,19:31
G7360,高速动车,杭州,15:37,余杭,当天15:53,15:55,上海,17:21
G7363,高速动车,上海,17:55,余杭,当天19:13,19:15,杭州,19:32
G7372/G7373,高速动车,江山,06:27,余杭,当天08:21,08:23,合肥南,12:38
G7381,高速动车,上海虹桥,19:15,余杭,当天20:12,20:14,衢州,21:54
G7383,高速动车,上海虹桥,20:32,余杭,当天21:34,21:40,衢州,23:14
G7386/G7387,高速动车,衢州,08:11,余杭,当天09:45,09:50,合肥南,13:56
G7392/G7393,高速动车,南京南,07:35,余杭,当天09:57,09:59,上海虹桥,11:01
G7502,高速动车,宁波,07:13,余杭,当天08:33,08:35,上海虹桥,09:29
G7509,高速动车,上海虹桥,10:58,余杭,当天11:45,11:47,宁波,12:53
G7515,高速动车,上海虹桥,14:00,余杭,当天14:47,14:49,宁波,15:55
G7522,高速动车,宁波,17:15,余杭,当天18:33,18:38,上海虹桥,19:26
G7525,高速动车,上海虹桥,17:58,余杭,当天18:46,18:48,温州南,22:03
G7527,高速动车,上海虹桥,20:21,余杭,当天21:10,21:12,宁波,22:31
G7535,高速动车,上海虹桥,18:59,余杭,当天19:46,19:48,温州南,22:50
G7542,高速动车,台州,11:52,余杭,当天14:19,14:21,上海虹桥,15:16
G7545,高速动车,上海虹桥,15:47,余杭,当天16:34,16:36,温州南,19:59
G7556,高速动车,杭州东,06:50,余杭,当天07:00,07:02,上海虹桥,08:03
G7589,高速动车,徐州东,06:53,余杭,当天11:28,11:30,宁波,12:37
G914,高速动车,福州,09:01,余杭,当天12:55,12:57,上海虹桥,13:37
G9301,高速动车,上海虹桥,20:26,余杭,当天21:50,21:52,杭州,22:08
G9302,高速动车,温州南,13:05,余杭,当天15:34,15:36,上海虹桥,16:25
G9331,高速动车,上海虹桥,21:02,余杭,当天22:03,22:05,杭州东,22:15
G9382,高速动车,温州南,13:05,余杭,当天15:34,15:36,上海虹桥,16:25
G9383,高速动车,上海虹桥,11:14,余杭,当天12:02,12:07,温州南,14:52
