车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5629,普快,重庆,10:44,赶水,当天15:19,15:23,遵义西,20:17
5630,普快,遵义西,09:04,赶水,当天14:04,14:08,重庆,18:32
K1245/K1248,快速,宁波,16:58,赶水,第3日05:59,06:04,重庆,09:24
K1249/K1252,快速,重庆,16:00,赶水,当天18:58,19:03,上海南,08:19
K167,快速,重庆,11:03,赶水,当天13:36,13:43,昆明,04:54
K168,快速,昆明,06:40,赶水,当天20:40,20:48,重庆,23:16
K4312/K4313,快速,湛江,17:40,赶水,第2日17:07,17:13,重庆,23:38
K485/K488,快速,成都东,14:00,赶水,当天22:21,22:24,深圳,06:00
K486/K487,快速,深圳,15:37,赶水,第2日22:44,22:51,成都东,07:03
K871/K874,快速,重庆,18:59,赶水,当天22:00,22:05,湛江,20:29
K9452/K9453,快速,贵阳,23:09,赶水,第2日06:16,06:29,成都东,12:28
K9476,快速,成都东,18:23,赶水,第2日04:20,04:32,贵阳,12:17
K9477,快速,成都东,18:23,赶水,第2日04:20,04:32,贵阳,12:17
K9478,快速,贵阳,16:32,赶水,第2日00:10,00:25,大英东,07:56
K9515,快速,重庆,11:01,赶水,当天13:36,13:43,贵阳,20:00
K9516,快速,贵阳,14:52,赶水,当天20:40,20:46,重庆,23:16
