车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1551/1554,普快,太原,19:30,晋城,第2日02:38,02:41,连云港东,14:20
2673,普快,太原,07:00,晋城,当天14:15,14:15,晋城,14:15
2674,普快,晋城,14:50,晋城,当天14:50,14:50,太原,22:00
6905/6908,普慢,新乡,10:52,晋城,当天13:48,13:50,长治北,16:33
6906/6907,普慢,长治北,09:30,晋城,当天12:26,12:29,新乡,15:25
K1163/K1166,快速,北京西,07:06,晋城,当天16:34,16:39,长治北,18:48
K1164/K1165,快速,长治北,17:56,晋城,当天20:01,20:07,北京西,05:26
K2501/K2504,快速,银川,22:57,晋城,第2日16:03,16:08,郑州,20:51
K2502/K2503,快速,商丘,18:18,晋城,第2日01:10,01:16,银川,19:42
K7973/K7976,快速,长治北,18:30,晋城,当天20:39,20:44,新乡,23:40
K7974/K7975,快速,新乡,15:03,晋城,当天17:34,17:39,长治北,20:05
K7977,快速,长治北,18:30,晋城,当天20:39,20:44,新乡,23:40
K902/K903,快速,太原,11:20,晋城,当天19:01,19:04,厦门,23:22
