车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
1095,普快,太原,19:10,霍州,当天22:12,22:14,兰州西,15:04
1096,普快,兰州西,16:27,霍州,第2日10:12,10:15,太原,13:29
2095,普快,太原,19:10,霍州,当天22:23,22:26,西安,07:03
2096,普快,西安,19:00,霍州,第2日03:29,03:32,太原南,07:00
2461/2464,普快,临汾,18:40,霍州,当天19:43,19:45,包头,12:00
2462/2463,普快,包头,16:14,霍州,第2日07:26,07:28,临汾,08:40
2672,普快,西安,22:53,霍州,第2日05:49,05:51,大同,15:27
4631,普快,太原,18:06,霍州,当天21:16,21:19,临汾,22:22
K1886/K1887,快速,张家界,16:16,霍州,第2日15:28,15:31,太原,18:30
K237/K240,快速,太原,23:15,霍州,第2日02:03,02:05,深圳西,13:40
K4097,快速,北京西,01:35,霍州,当天18:32,18:35,临汾,19:43
K5321,快速,太原,16:05,霍州,当天19:09,19:11,临汾,20:13
K5322,快速,临汾,08:15,霍州,当天09:13,09:16,太原,12:30
K5325,快速,太原,19:10,霍州,当天22:12,22:14,河津,01:07
K5326,快速,河津,06:27,霍州,当天09:36,09:39,太原,12:52
K603,快速,北京,17:12,霍州,第2日06:30,06:33,运城,09:55
K604,快速,运城,12:36,霍州,当天16:04,16:06,北京,05:33
K609,快速,北京,23:53,霍州,第2日11:11,11:14,韩城,15:28
K690,快速,重庆北,07:47,霍州,第2日01:58,02:01,太原,05:22
K7807,快速,大同,06:20,霍州,当天15:44,15:46,运城,19:17
K7808,快速,运城,07:50,霍州,当天11:19,11:21,大同,20:12
K865/K868,快速,唐山,19:46,霍州,第2日10:45,10:48,临汾,11:51
K866/K867,快速,运城,13:32,霍州,当天16:58,17:00,唐山,07:12
