车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
7561/7564,普慢,和田,16:13,马兰,第2日12:25,12:28,乌鲁木齐南,16:38
7562/7563,普慢,乌鲁木齐南,12:14,马兰,当天16:59,17:02,和田,13:26
K6704,快速,和田,13:51,马兰,第2日14:34,14:52,乌鲁木齐南,19:16
K6705/K6708,快速,喀什,16:50,马兰,第2日09:07,09:10,乌鲁木齐南,14:16
K6707,快速,吐鲁番,12:39,马兰,当天14:48,14:52,喀什,08:08
K6717,快速,吐鲁番,22:05,马兰,第2日02:08,02:12,喀什,21:43
K9755/K9758,快速,库尔勒,23:55,马兰,第2日01:40,01:44,乌鲁木齐,06:43
K9756/K9757,快速,乌鲁木齐,23:25,马兰,第2日05:17,05:22,库尔勒,07:09
K9767/K9770,快速,库尔勒,14:56,马兰,当天16:32,16:35,伊宁,07:26
K9776/K9777,快速,乌鲁木齐,18:36,马兰,当天23:19,23:22,阿克苏,07:42
T9592/T9593,空调特快,乌鲁木齐南,13:43,马兰,当天17:17,17:20,和田,13:05
Z6501/Z6504,直达特快,库尔勒,08:10,马兰,当天09:24,09:26,乌鲁木齐南,12:36
Z6510/Z6511,直达特快,乌鲁木齐南,18:22,马兰,当天21:32,21:34,库尔勒,22:48
