车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
5629,普快,重庆,10:44,木竹河,当天15:59,16:01,遵义西,20:17
5630,普快,遵义西,09:04,木竹河,当天13:11,13:20,重庆,18:32
