车次,列车类型,始发站,始发时间,经过站,经过站到达时间,经过站发车时间,终点站,到达时间
2167,普快,长春,18:41,九台,当天19:19,19:23,牡丹江,09:53
4375/4378,普快,长春,07:45,九台,当天08:27,08:30,榆树,13:41
4376/4377,普快,榆树,10:19,九台,当天15:31,15:36,长春,16:38
K1053/K1056,快速,延吉,07:31,九台,当天15:14,15:19,青岛北,14:59
K1054/K1055,快速,青岛北,18:39,九台,第2日19:35,19:39,延吉,04:45
K5045,快速,山海关,17:50,九台,第2日04:23,04:27,吉林,05:25
K5046,快速,吉林,17:55,九台,当天18:48,18:53,山海关,07:50
K5071,快速,长春,17:37,九台,当天18:15,18:18,图们,04:33
K5072,快速,图们,08:43,九台,当天17:39,17:45,长春,18:32
K515/K518,快速,吉林,09:50,九台,当天10:43,10:50,上海,17:32
K516/K517,快速,上海,09:16,九台,第2日16:43,16:48,吉林,17:50
K7367,快速,长春,21:02,九台,当天21:40,21:45,图们,06:47
K7368,快速,图们,20:29,九台,第2日05:03,05:07,长春,05:45
K7387/K7390,快速,靖宇,06:58,九台,当天21:50,21:55,吉林,22:52
K7388/K7389,快速,吉林,13:26,九台,当天14:22,14:28,靖宇,05:05
K7391/K7394,快速,白山市,21:45,九台,第2日07:44,07:49,吉林,08:45
K7392/K7393,快速,吉林,19:47,九台,当天20:59,21:05,通化,06:02
K76/K77,快速,宁波,15:43,九台,第3日08:56,09:01,长春,09:39
Z117,直达特快,北京,21:09,九台,第2日06:21,06:25,吉林,07:18
Z118,直达特快,吉林,21:35,九台,当天22:29,22:35,北京,08:36
